event_id,sites.name,treatments.name,min_date,max_date,mgmttype,cover_crop,crop_name,level,units,notes,attributes_keyvalue,citation,site_id,treatment_id,event_type,exact_date,estimated,citation_id,relative_timing,relative_timing_days,reported_amount,reported_units,reported_material,crop_display,depth_m,intensity_category,method_id,attributes_json
russell-planting-0070,russell_ranch_davis,conv_corn_tomato,2001-05-01,2001-05-01,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0071,russell_ranch_davis,conv_corn_tomato,2003-05-07,2003-05-07,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=CT transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0072,russell_ranch_davis,conv_corn_tomato,2004-03-22,2004-03-22,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere 1730, Corn Seeder;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0073,russell_ranch_davis,conv_corn_tomato,2005-05-13,2005-05-13,planting,NA,Tomato,10500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=3 Row Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0074,russell_ranch_davis,conv_corn_tomato,2006-05-02,2006-05-02,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere 1730, Corn Seeder;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0075,russell_ranch_davis,conv_corn_tomato,2007-05-15,2007-05-15,planting,NA,Tomato,8712,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0076,russell_ranch_davis,conv_corn_tomato,2009-05-26,2009-05-26,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0077,russell_ranch_davis,conv_corn_tomato,2009-11-13,2009-11-13,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0078,russell_ranch_davis,conv_corn_tomato,2011-04-21,2011-04-21,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0079,russell_ranch_davis,conv_corn_tomato,2011-11-17,2011-11-17,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0080,russell_ranch_davis,conv_corn_tomato,2013-04-17,2013-04-17,planting,NA,Tomato,8500,plants/acre,"Heinz 8504, conventional",material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0081,russell_ranch_davis,conv_corn_tomato,1994-04-14,1994-04-14,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=Planter Corn, John Deere 71, sled 4 row 30 in spac;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0082,russell_ranch_davis,conv_corn_tomato,1995-04-22,1995-04-22,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Irrigation pipe;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0083,russell_ranch_davis,conv_corn_tomato,1996-04-14,1996-04-14,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=Planter Corn, John Deere 71, sled 4 row 30 in spac;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0084,russell_ranch_davis,conv_corn_tomato,1997-04-21,1997-04-21,planting,NA,Tomato,10500,plants/acre,Hailey 3155,"material=tomato_transplants;equipment=Transplanter, Tomato; 4 row JLG Trucking Inc.;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0085,russell_ranch_davis,conv_corn_tomato,1998-03-21,1998-03-21,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=Planter Corn, John Deere 71, sled 4 row 30 in spac;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0086,russell_ranch_davis,conv_corn_tomato,1998-04-19,1998-04-19,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=6 Row John Deere Planter, John Deere 71 Planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0087,russell_ranch_davis,conv_corn_tomato,2000-03-24,2000-03-24,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,material=corn_seed;equipment=Sundance Furrowing out Cultivator;op=Seed,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0088,russell_ranch_davis,conv_corn_tomato,2001-05-01,2001-05-01,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0089,russell_ranch_davis,conv_corn_tomato,2003-05-07,2003-05-07,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=CT transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0090,russell_ranch_davis,conv_corn_tomato,2004-03-22,2004-03-22,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere 1730, Corn Seeder;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0091,russell_ranch_davis,conv_corn_tomato,2005-05-13,2005-05-13,planting,NA,Tomato,10500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=3 Row Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0092,russell_ranch_davis,conv_corn_tomato,2006-05-02,2006-05-02,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere 1730, Corn Seeder;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0093,russell_ranch_davis,conv_corn_tomato,2007-05-15,2007-05-15,planting,NA,Tomato,8712,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0094,russell_ranch_davis,conv_corn_tomato,2009-05-26,2009-05-26,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0095,russell_ranch_davis,conv_corn_tomato,2009-11-13,2009-11-13,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0096,russell_ranch_davis,conv_corn_tomato,2011-04-21,2011-04-21,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0097,russell_ranch_davis,conv_corn_tomato,2011-11-17,2011-11-17,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0098,russell_ranch_davis,conv_corn_tomato,2013-04-17,2013-04-17,planting,NA,Tomato,8500,plants/acre,"Heinz 8504, conventional",material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0099,russell_ranch_davis,conv_corn_tomato,1995-05-18,1995-05-18,planting,NA,Corn,32500,seeds/acre,"Seed, NC+4616 Corn",material=corn_seed;equipment=Irrigation pipe;op=Seed,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0100,russell_ranch_davis,conv_corn_tomato,1996-04-25,1996-04-25,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Irrigation pipe;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0101,russell_ranch_davis,conv_corn_tomato,1997-03-25,1997-03-25,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=Planter Corn, John Deere 71, sled 4 row 30 in spac;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0102,russell_ranch_davis,conv_corn_tomato,1998-04-22,1998-04-22,planting,NA,Tomato,10500,plants/acre,Hailey 3155,"material=tomato_transplants;equipment=Transplanter, Tomato; one row, model 4000-vegcrop;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0103,russell_ranch_davis,conv_corn_tomato,1999-06-04,1999-06-04,planting,NA,Corn,24500,seeds/acre,"Seed, NC+4616 Corn","material=corn_seed;equipment=6 Row John Deere Planter, John Deere 71 Planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0104,russell_ranch_davis,conv_corn_tomato,2000-04-26,2000-04-26,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0105,russell_ranch_davis,conv_corn_tomato,2001-03-28,2001-03-28,planting,NA,Corn,32500,seeds/acre,Pioneer 3162,"material=corn_seed;equipment=6 Row John Deere Planter, John Deere 71 Planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0106,russell_ranch_davis,conv_corn_tomato,2002-04-24,2002-04-24,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0107,russell_ranch_davis,conv_corn_tomato,2003-04-09,2003-04-09,planting,NA,Corn,32500,seeds/acre,ST7570RR,material=corn_seed;equipment=CT Planter 1700;op=Seed,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0108,russell_ranch_davis,conv_corn_tomato,2004-05-04,2004-05-04,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0109,russell_ranch_davis,conv_corn_tomato,2005-04-19,2005-04-19,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere Planter, 15 ft;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0110,russell_ranch_davis,conv_corn_tomato,2006-05-19,2006-05-19,planting,NA,Tomato,8712,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0111,russell_ranch_davis,conv_corn_tomato,2007-04-18,2007-04-18,planting,NA,Corn,32500,seeds/acre,ST7570RR,"material=corn_seed;equipment=John Deere 1730, Corn Seeder;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0112,russell_ranch_davis,conv_corn_tomato,2008-06-01,2008-06-01,planting,NA,Tomato,8500,plants/acre,Heinz_9780,"material=tomato_transplants;equipment=Transplanter, Tomato; one row, model 4000-vegcrop;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0113,russell_ranch_davis,conv_corn_tomato,2009-08-03,2009-08-03,planting,NA,Sudangrass,60,pounds/acre,Piper Sudan Seed,"material=sudangrass_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0114,russell_ranch_davis,conv_corn_tomato,2010-05-03,2010-05-03,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0115,russell_ranch_davis,conv_corn_tomato,2010-11-16,2010-11-16,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0116,russell_ranch_davis,conv_corn_tomato,2012-04-30,2012-04-30,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0117,russell_ranch_davis,conv_corn_tomato,2013-03-25,2013-03-25,planting,NA,Corn,32500,seeds/acre,Nutech 0A-717,material=corn_seed;equipment=Monosem vacuum planter;op=Seed_fertilize,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0118,russell_ranch_davis,conv_wheat_tomato,1993-11-18,1993-11-18,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Stubble drill, 10 ft; 8 in spacing; no till; Tye S;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0119,russell_ranch_davis,conv_wheat_tomato,1995-04-22,1995-04-22,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Irrigation pipe;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0120,russell_ranch_davis,conv_wheat_tomato,1995-11-21,1995-11-21,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0121,russell_ranch_davis,conv_wheat_tomato,1997-04-21,1997-04-21,planting,NA,Tomato,10500,plants/acre,Hailey 3155,"material=tomato_transplants;equipment=Transplanter, Tomato; 4 row JLG Trucking Inc.;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0122,russell_ranch_davis,conv_wheat_tomato,1997-11-05,1997-11-05,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0123,russell_ranch_davis,conv_wheat_tomato,1999-11-14,1999-11-14,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0124,russell_ranch_davis,conv_wheat_tomato,2001-05-02,2001-05-02,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0125,russell_ranch_davis,conv_wheat_tomato,2003-05-07,2003-05-07,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=CT transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0126,russell_ranch_davis,conv_wheat_tomato,2003-11-14,2003-11-14,planting,NA,Wheat,120,pounds/acre,Summit,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0127,russell_ranch_davis,conv_wheat_tomato,2005-05-15,2005-05-15,planting,NA,Tomato,10500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=3 Row Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0128,russell_ranch_davis,conv_wheat_tomato,2005-11-10,2005-11-10,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0129,russell_ranch_davis,conv_wheat_tomato,2007-05-15,2007-05-15,planting,NA,Tomato,8712,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0130,russell_ranch_davis,conv_wheat_tomato,2007-12-15,2007-12-15,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0131,russell_ranch_davis,conv_wheat_tomato,2009-05-26,2009-05-26,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0132,russell_ranch_davis,conv_wheat_tomato,2009-11-13,2009-11-13,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0133,russell_ranch_davis,conv_wheat_tomato,2011-04-21,2011-04-21,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0134,russell_ranch_davis,conv_wheat_tomato,2011-11-17,2011-11-17,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0135,russell_ranch_davis,conv_wheat_tomato,2013-04-17,2013-04-17,planting,NA,Tomato,8500,plants/acre,"Heinz 8504, conventional",material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0136,russell_ranch_davis,conv_wheat_tomato,2013-11-10,2013-11-10,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0137,russell_ranch_davis,conv_wheat_tomato,1994-12-01,1994-12-01,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Stubble drill, 10 ft; 8 in spacing; no till; Tye S;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0138,russell_ranch_davis,conv_wheat_tomato,1996-04-25,1996-04-25,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Irrigation pipe;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0139,russell_ranch_davis,conv_wheat_tomato,1996-11-10,1996-11-10,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0140,russell_ranch_davis,conv_wheat_tomato,1998-04-22,1998-04-22,planting,NA,Tomato,10500,plants/acre,Hailey 3155,"material=tomato_transplants;equipment=Transplanter, Tomato; one row, model 4000-vegcrop;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0141,russell_ranch_davis,conv_wheat_tomato,2000-04-26,2000-04-26,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0142,russell_ranch_davis,conv_wheat_tomato,2000-11-27,2000-11-27,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0143,russell_ranch_davis,conv_wheat_tomato,2002-04-24,2002-04-24,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=no equipment; Bermudez transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0144,russell_ranch_davis,conv_wheat_tomato,2002-10-30,2002-10-30,planting,NA,Wheat,120,pounds/acre,Certified Yolo Wheat,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0145,russell_ranch_davis,conv_wheat_tomato,2004-05-04,2004-05-04,planting,NA,Tomato,10500,plants/acre,Hailey 3155,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0146,russell_ranch_davis,conv_wheat_tomato,2004-11-20,2004-11-20,planting,NA,Wheat,120,pounds/acre,Summit,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0147,russell_ranch_davis,conv_wheat_tomato,2006-05-19,2006-05-19,planting,NA,Tomato,8712,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0148,russell_ranch_davis,conv_wheat_tomato,2006-11-09,2006-11-09,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0149,russell_ranch_davis,conv_wheat_tomato,2008-06-01,2008-06-01,planting,NA,Tomato,8500,plants/acre,Heinz_9780,"material=tomato_transplants;equipment=Transplanter, Tomato; one row, model 4000-vegcrop;op=Transplant",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0150,russell_ranch_davis,conv_wheat_tomato,2008-11-20,2008-11-20,planting,NA,Wheat,120,pounds/acre,Cal Rojo,"material=wheat_seed;equipment=Tye Drill, 10 ft, seed planter;op=Seed",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-planting-0151,russell_ranch_davis,conv_wheat_tomato,2010-05-03,2010-05-03,planting,NA,Tomato,8500,plants/acre,Heinz_9780,material=tomato_transplants;equipment=Tomato Transplanter;op=Transplant,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
